portfolio_1,portfolio_2,portfolio_4,portfolio_10,portfolio_50,portfolio_100,portfolio_500
63.58068020771459,62.591644168020935,65.6379246332701,57.86771027942058,50.99997955474847,51.79604430988407,51.46555312454302
59.71945550425657,55.80892826232606,43.23382892881371,40.97929787989716,53.49603692946468,45.75144839983969,51.871264176170826
36.796627859567344,45.82109833173973,59.22698211124428,50.679641139691256,52.17810856449587,49.56220838629629,51.62917134206134
66.01064753789744,44.16074163199579,45.76605201886672,51.6540041963068,43.108190535827276,51.86424292413576,49.96799866013757
55.3355935784016,57.18944646786139,41.22156757229334,46.16225091152951,50.68447117567068,49.80072982317446,50.30467008241445
43.23186067783507,50.097705049154655,44.42867051151343,54.37187835485401,49.333556605451854,53.17010747191499,49.55180018978653
45.380495838855204,43.42905706811841,43.24751253693697,52.4794369147098,51.132384418706856,50.40692553165441,51.487030942520974
50.00850479313726,53.57722125979703,49.332241044905906,48.77747832391906,49.66407686081778,52.80519097066588,50.030441090007315
35.33611858970879,61.21879398282308,45.28348900441351,54.14857129664719,49.130932016175656,50.951903040164204,50.859694612713696
53.60415208417798,47.86035344075273,46.94923037389441,49.27056574095967,51.00340268708838,50.657949212794236,50.7493699477146
66.83889192570226,35.9551458801254,6.46884428171856,46.43743824898256,47.520450487362226,53.40073991789984,48.78743705814151
36.43388027218768,72.4012860018804,49.08208654792212,47.36195839130207,49.97784774645547,53.35507479854492,51.08765819905263
68.57204229093475,19.896789926858418,50.147923424983816,51.35769932896945,50.87264988819147,50.34828031814729,49.12134392781098
71.17725493034268,12.82255382006693,57.0136891470227,46.46773690556165,49.09641078580364,51.390538290865805,51.039327519602544
56.154684371442755,51.061134311983864,50.162821485672545,60.04719840130793,51.60705179626389,50.1353535049106,51.296429226652734
67.73463758350387,62.71862092557579,40.313511392360994,51.72875961722776,45.76701584205661,51.56110097640679,51.455193965063835
1.1763420491868999,58.2256784012726,52.801297669685134,48.797279510544996,53.276077307939886,51.55587951299828,50.672665073822245
60.78247950737517,51.60816248065092,38.78712232574772,43.24903404570408,49.48718996112783,52.54948647960957,51.039686287403526
66.96518209621807,43.298984077794664,59.98646574262018,49.50424924576646,51.326140496378436,50.1165777906777,50.91895079886049
21.627842773005696,56.85374813038094,56.77247193862706,51.50408866671144,47.929085132181754,52.252451981307686,50.805859635272654
69.2824249922198,42.26554051192528,46.5373214023808,50.419093599663036,56.629744309949295,50.94513925791793,51.96575597064384
64.70191260538647,55.39471054046052,53.81657855700817,41.854912562309096,53.2329486999554,48.65667742015793,51.30822717154773
52.87141955513337,41.42822705036696,57.95954707669213,36.522750825018605,50.133631099044635,51.27344736757081,49.85872685944943
38.543340704871014,52.29447057510383,55.962724791760124,40.071990021566705,44.23089889033924,55.71180329655942,49.684550798444945
33.956449480767915,38.83472269937238,48.57107528389407,53.872522699317905,50.94029576683323,50.94154449571077,51.97658202871331
42.46785744487322,61.61249132534664,64.12838091442427,55.01725301200498,51.3852633638889,56.747004919268164,49.02250711219554
46.548027928423366,47.16211027392386,49.51393690999332,55.981394266665696,47.7214282636687,51.27087675714697,50.742076785229905
67.60328884166972,57.63536483317327,41.20534135516263,54.2957210988707,51.51988334654457,49.759557832346594,52.168922527675356
72.78982394786563,53.8329960008774,55.09507822551359,58.19011013146518,49.07207126959907,48.09366092260786,51.21505592100338
41.83327276490894,32.96108033360187,49.23742199837928,53.45847486550243,52.23384325825309,50.99590491032162,51.04258707504218
54.59068429684254,62.375244807206556,26.364177265752588,56.085875740623685,50.10107302944204,51.598769857516025,50.76925504802839
49.62249415836959,57.07871500593438,40.837460604636824,49.21554505071068,55.380358411962355,51.22488589315389,52.351429493008126
62.40638948362887,58.566364214456854,52.43344603406567,47.51490706958314,49.6655186764533,53.217981864362876,51.128656076890444
39.02019871110546,49.38021969197353,45.31222363431469,51.56543911904893,54.030904687652736,49.98604593251349,50.88425283946782
58.07301034224034,50.01989876180911,65.47444110064137,45.70244111902498,53.18851422299564,51.91912358045329,50.89740256496549
53.779571187130514,53.15010198089131,46.068097304179076,54.225283875094014,47.22492883857869,50.95897862037214,51.85052819083101
58.69932071282935,36.640639269630164,49.06562039793854,46.429487636630085,48.088331818592415,50.32485115149673,50.784906658516846
45.91230437117179,68.87273546085191,42.629689457114296,47.665950003081264,49.82369312518354,48.93831587276935,51.370103937820744
70.70221946144798,37.352926315243636,38.884121827849675,57.60829304412314,49.684268358784465,50.3502142382932,50.7815922488549
48.996477432467145,25.57481943630498,59.57280746069432,55.081131862710386,51.94695934311881,50.87368151839379,52.331242590209776
43.850109094854545,61.528756996969015,60.48685118513866,53.23146337424208,51.749115685154585,54.167507338178154,50.122616920393526
33.604002454670564,62.797293593762916,48.359990717788335,51.89236323862245,55.05359456393272,49.75252696984634,51.187553921889275
61.32945362312415,58.52701171425829,60.82690754617161,50.09227222063343,53.06153830279518,51.45920314316981,52.16541088535888
62.70169000933936,50.05563253513831,64.28333195873314,50.90961000731443,53.489674135544526,52.32510467058634,51.03255842529828
70.72242308044335,49.91038735930497,49.37274718472584,51.08519417470765,51.672015852651036,51.190785814258234,52.90365476029139
28.623585506510977,47.60706161407645,50.37170788314383,51.3832845519169,51.769802506709674,50.18230013419558,50.822355933459214
54.896870465324156,68.09650475916624,50.082046434656164,49.97956855020345,52.25919165790727,48.5663697288234,51.1697131417186
42.7664069364328,72.84350024679223,13.761942666098378,52.644685284544884,52.92799020531662,49.10822963959831,48.292153252762134
35.25905258179182,50.62940083734085,44.644032681743134,57.07551039246337,48.76833199193861,53.14469864252377,50.473978021068824
69.43530306857681,43.00599782691296,66.09125975065686,53.75701684267453,48.75442571655306,53.71198798415257,50.58398753769807
56.24927823176061,54.60026813149524,42.640630892328346,47.73384642472516,48.87919271174361,51.53504368783216,49.76380432309076
47.4954576410426,56.308050820833216,53.03545047096813,37.88560971704873,52.395438695184424,49.939850398294254,50.22241032013471
63.691058028103114,51.951763806772284,50.31650366288047,50.06354435423501,49.86945981527783,49.640724172461425,51.01462201264713
45.056776174257536,60.60228531982487,45.840545808528255,67.33115057582495,50.27226868577931,51.09020146981558,49.971551636647845
64.58778991574307,50.862103131359305,47.789460690312126,54.12966562183645,58.83827950264501,51.785302159955876,51.80299179591668
63.13647980213821,49.67913447164463,46.58983891595945,52.03928673593107,48.66066662115614,53.321444049811156,50.83440047518101
61.62831166975451,54.56300068343572,49.54607564149832,52.298047377163435,51.747481766150585,37.18523642107229,50.353710139242594
51.55972771414511,52.796346723921204,53.58769573543702,47.67923636774353,51.177547987795,50.01897808190749,51.33177023388965
43.65078426465742,45.67308574103288,42.50901557364176,50.33799061192726,50.033178190629876,51.318902054053005,49.55280492065253
45.34138908356091,65.59289634100807,54.229465460558686,50.22783982984215,47.25493302229171,48.343369854320336,50.9493118099126
40.16266054284091,54.268882453535696,59.524706515545006,52.125776503849465,47.127867767136856,52.20916501167759,51.14544384701259
37.03298104846753,59.13541669653736,67.28500603749102,61.396979636117294,56.91375933898776,51.56499560445401,50.83547568061485
50.17717955893596,26.024266898430938,58.40574721834767,48.71872125493499,43.88653360914862,50.94604446939357,49.771638047707704
61.65548257841539,65.8168515405622,40.425525043808484,48.47359253694394,48.51901663770381,53.17675441776505,51.17742648892369
66.79455075260115,51.09728344079008,51.71957277449803,52.13369816770959,48.35744991567807,50.64212767387866,51.091241102777175
41.686710805951186,53.24790422438769,67.28599484168359,33.10858387793657,55.48131119176119,49.10405982820906,52.052815059905136
45.87397397780297,53.76350539448465,59.13743919997212,49.47470988515561,52.599459686944265,53.4020790199952,51.95065999537195
39.20188301522049,44.31443918652551,51.99555515724795,55.076677599871374,51.75567048254702,52.861446945776734,51.574141496139056
47.29187087313893,47.67296204668697,53.056590479805465,46.77318513566621,53.35731510576875,48.92677986602069,51.096515912559326
30.31352528763047,54.36930697123527,40.64626204561975,40.19334962337547,50.11815377526459,50.98005785238705,50.667778034943936
52.978822250820414,62.1296429105528,53.203936122329,55.74324513123606,48.58501742016203,51.04003239079888,50.28768645034174
66.65975835697701,55.1497079882279,61.80154190567892,54.4428542766924,49.748433478143454,51.39651383166151,51.076538778667825
48.25956830789527,64.08978550526331,55.13269611961631,53.3880058528564,53.66215781762256,48.689351491442096,51.106094666799564
60.549925913476,56.86701761119935,63.8776052599034,50.1477939418327,50.277316074351695,52.00828566673304,51.06362539327796
12.453017988743056,33.78757661156543,55.704011612738306,60.03265290357164,51.43360556970703,47.60948623928435,50.13402202962544
48.18611174012031,33.18078770226794,47.14576978479619,53.356724900658136,53.75280101864189,50.434811723790524,50.93946038167196
-20.942862264192996,56.1487399222587,48.447442782724636,48.66418228555397,51.3488614273201,50.469456582155814,51.46537404636793
58.38407551734582,46.276985771918916,42.83588842935927,51.826098066373575,50.68884025174816,51.40824215082011,52.16572683421571
43.678312529708805,61.95194453642256,59.00465713471871,52.959246777807294,48.66608699175855,52.672339373235616,50.78036993339558
59.03634784121601,41.855762977954676,68.70251310667686,55.49205823075461,42.88528866687875,48.43937237112621,50.91727490007688
38.86793659418465,68.89769445035208,57.56798632240641,54.340611975934976,45.28322725902334,54.660416034763614,51.66417553291808
21.205676518625836,15.77902024357033,68.14694899031488,53.07764629455928,52.47875330275856,50.5598207195454,50.657026515084496
55.13723868204674,72.72708266697666,57.519645572278776,55.443272298785416,51.815847354597985,51.43236712232246,51.56239233716451
63.80916206558612,39.01299769554183,48.399964355645054,49.562528161643,53.23371593796165,50.202568296312926,52.03190381520281
45.73002754014565,58.23829515541442,50.16401849491579,46.96475392243852,50.25110309890409,49.9234288257398,51.621915206404594
65.82018038887246,47.16166687745486,54.547616701321196,51.14927203814156,46.373111440143276,51.12507423372983,52.05537253806752
40.16076927313135,64.45269210446018,43.03252475846876,52.50322890467104,54.825225817436845,50.391736422608076,51.355264811497754
43.76672866718669,49.69921330945658,64.9753052505785,58.73343939148443,52.82343261916297,48.754120302104035,49.737694727436555
71.46639248425183,50.28614976601108,58.629754162116726,52.34883400160585,50.68346208049259,51.64878413710318,50.74952105509548
64.50716274061193,54.20462151971584,61.75761062859111,41.89561311433431,54.32699131715988,49.955370471176835,51.32185829320953
34.11012491152033,46.213272238851346,48.17896072652394,50.29796278206132,55.23479456884124,50.55451606789512,52.154340153191335
69.9455009965526,61.99239880452669,58.91279877380796,52.06045472789128,44.312475588207136,54.064912562336424,51.96324879656953
70.72247364240597,34.72388407602307,57.78656265115829,51.177211896043055,54.957557417846964,49.43416571060298,50.78126420865478
61.76771584282258,58.084982995373664,48.747476475243026,47.35371585995337,45.30533370088344,51.31193014368114,52.32724047913452
63.17045301318669,60.26903449742868,57.35353313020696,51.478286475064714,54.11681602769885,53.23657452777901,51.07611275457354
63.11376068072208,61.324623752618294,59.762987286871166,54.35625857801535,51.4108886629375,52.57476888431389,51.99644179216836
51.53634617280645,67.44822339640373,53.484063040072634,42.80688397467506,53.7841935418041,50.195872179517096,51.28093608152197
58.224739673878716,65.05596465711393,44.28149656314643,52.47601697505818,44.06698819082209,49.551825692765,50.68005556164317
57.79497431983843,57.88982493549642,45.69723427241152,53.41235141379062,55.27400458020543,51.01592609802352,51.28511557195909
72.23327166662158,66.57018283113179,44.11523894306406,54.70660929665974,52.09963754722203,51.75580111429612,50.89949522477366
52.9000366550633,53.22001266590986,46.816923492899285,38.25716687930481,49.17203625563413,49.29880172181794,51.00150010886159
66.02585592730249,51.47236488783806,46.51569194903166,52.16708455406007,51.73693955645177,49.41456981094117,50.867283908121564
50.32385492318747,30.605655656323222,46.00250847451218,51.46880239525093,49.87847580093756,51.10144367115395,51.220161862398385
-13.176981991096454,56.214387016878376,53.30065290143102,38.90190670050839,50.72407350426218,52.906147822826284,50.750442985042206
39.98430736382266,59.15883654314665,45.05856805804588,45.945430016890036,50.912528172439124,52.347472268682154,51.27240619386396
60.623559490537986,57.469222593574585,49.97121196144614,48.34826941262354,51.387555293926596,52.92674802489035,50.28031130756076
70.11558830906003,49.17683972370443,47.52210237955279,41.54309427799703,52.61633980031521,53.93175020080489,50.79641897518856
57.95946725764229,70.28864484583892,47.93504241965093,51.19359127657603,52.057173036656906,52.896078503759476,50.61555129765571
58.19308165115169,71.04882753891735,55.29073404788571,43.08435692669653,52.22324519488053,51.02437438531136,51.366151259975155
71.83048855320476,52.00336933048753,46.552390544409825,43.778301258211606,51.107467230015914,49.103428047086666,50.874396027546396
69.27166460172553,38.75653212480166,54.802735287672895,47.3565063059721,52.12606614447529,51.84280905648246,51.67235074505737
45.83199195752343,45.24891719340833,46.12008984127254,46.203215750652205,57.17608165074938,49.89242648517113,50.02945716443943
70.23658878586183,42.579061793287366,46.94012046510824,45.39822377018177,51.45498854316351,50.739261768194154,50.32808163842604
59.61073212871263,32.31572090105668,48.31988494555091,48.55276208107727,50.284369706874166,51.48393543430833,50.82609335732009
67.20563470613513,42.58422111426161,53.92650346108255,52.84464400911938,51.2160458813948,50.105837771938376,51.942904809028576
69.38761251220355,55.4844301733526,50.7710443446863,54.09825990285968,52.180108031752255,48.62088709586165,51.22887105595913
39.81826071895574,58.76181906259185,60.02855594667204,55.524189929709664,51.789827917088424,56.16362867020424,51.94906603781665
54.17119850435742,66.47571638776856,56.50785756331848,51.44312421071715,49.37218021125358,49.01009612752788,50.67934909098159
51.7190725702998,52.86456822787323,49.997359497892646,48.98509940996888,49.59381106904456,53.683342699868845,50.55834496116103
64.18845757048702,48.72014467140881,52.06712200313479,50.983007802386425,51.55796206904776,50.924154574916955,49.92113995262455
44.768621982553455,44.04414828430645,45.77130034142002,50.499659050259055,50.1824634797272,53.23307774477456,51.54895027712598
61.200281700083664,58.24970816440245,48.049958026618974,49.7243554225108,50.04609766798505,51.07719164140869,50.89034439376381
56.823857780790746,62.84137741444607,39.12432320897905,54.90117227838319,49.73479622103905,51.094950290138,50.75608864773534
65.67287718545421,63.90842962204951,46.478756239385774,64.9258557726764,48.6030828672466,50.898629740526616,50.682472945866266
48.07494363715989,50.51023164713106,62.46116744752422,53.78152985962058,53.214078845391114,48.050493028296046,51.92807975828383
45.143441118543265,63.10346673578004,45.196713494997454,57.092459228950325,52.11353459736367,48.854965111127086,48.46827700239206
49.5571786075476,40.724624131136544,49.928105105386145,40.593905839709365,52.51929503607283,51.95860227671085,50.5047943243105
57.61730516280112,37.59634719252378,48.241409712284394,43.938395753584736,52.16372235357648,54.12864267086488,51.81837775235658
40.45741614007147,54.266156128545,44.124517522041,49.86044512480338,50.28558087140886,50.8431607966,51.83093335920621
51.1928638630834,45.718601097293345,51.043622983152794,53.22333143940281,50.125644575320344,51.47752866915861,50.99856214655602
48.678984925981005,53.529644506749925,65.64788530893306,42.00220880145956,51.00007170773423,51.48310960061521,52.94838800689551
52.288963208727665,42.87128515074523,39.42356816874626,43.855778708327975,52.10196827995065,51.61414046127433,51.5184712564504
26.322212399096678,51.62917352176057,33.1791429159843,54.6008282677807,52.37902839551923,50.23524398402059,50.856099448967484
57.41301002226578,52.06770568146847,46.927317568482444,52.773006573980055,55.73859543000799,50.939307343714646,49.674799722563804
58.14646028344988,65.73585520012504,57.74384784341366,58.05188085255604,49.9602546947416,53.04222406140827,53.03076878031185
48.90730596229905,58.99023469666946,55.24779058956484,55.20207962569608,50.572683407389505,53.70843926987524,51.07509779230791
52.21765873815363,48.128595623138864,51.60699866462582,51.19085515753669,50.646012676515525,51.3703695220969,51.297282385988325
56.16936654910374,50.918171494488966,49.15884077013554,54.30340351626283,50.42128013375805,52.143181893609324,51.171049876560396
66.17765516823208,49.29795623136671,50.48916807133896,56.35755567142491,51.77706854552538,47.109817954574964,49.86324814478884
32.591168047004004,-18.663618022930876,57.244466171571645,49.887383908958306,51.58935858281097,49.76662674960737,52.255028059217324
48.70715080887207,35.280882057026005,50.813214331358544,53.66238643556812,51.72095380862686,47.67564910880861,49.744549731943025
44.38610485691609,62.85963318478669,48.1695845841189,52.33506844468169,50.41997768766774,49.951097925688345,51.76010763871243
36.011992168734,47.72938873335512,46.13304217692377,45.92232389536754,52.06971202779789,50.815355344490115,51.11401425328531
49.09845472002506,59.64645502219718,48.926659097365814,51.193607851823124,51.18488170109539,51.840747137916026,52.264077237294885
41.615935666511135,45.84219357466208,47.70952541284947,60.17103412798559,53.78775545807177,49.65509995540296,50.524594323621486
48.06464939506071,50.57601429055951,56.6582679232307,49.49091094541265,51.755870005467564,50.40631035642185,48.986005218944044
66.00510430207858,50.179914728458265,48.90421414463916,59.787004186041436,50.754765967290915,50.87179610141685,52.007637759651274
33.45102581641912,59.17753442869038,27.8503968295351,47.56729100730115,51.87651738555946,56.70565045430324,51.08996372298167
67.21327972339084,41.619243080321894,58.43383226929316,48.450948303845756,46.534303927397175,49.72902110461702,50.67942731242554
71.75145128160862,49.575550201948275,49.263776250788624,51.72898200461062,54.45905288009947,51.31456902901006,52.80120299944264
48.84035367304216,44.92078695838415,57.31493432634547,54.370033317459715,51.12470506628878,51.77649671352334,50.70640087428586
69.84611654121281,34.74062260392344,38.623091286668,56.58885640835239,50.63427038645412,47.94019918107857,50.96541122594651
57.03762430243442,59.44727755473444,59.62485582026815,52.31264833216984,48.39707684598985,50.68107677735962,51.32987093607916
59.05815759889177,58.71450792751004,53.776195282495806,56.15576001843576,52.333979703598615,55.78289899817598,51.69378946262075
43.78247681127196,43.408019753604485,51.899287254239866,54.58949998995665,51.026669150382915,52.27047371960366,50.98903721371433
66.32270226607416,52.22137324923278,59.07827336275619,52.04767251355048,51.355005614183916,51.14938125188248,51.4187788384026
62.21703636621294,45.15143699044852,49.210958451391875,48.158823931599045,53.61901587253341,52.05199096475404,52.352250304378515
69.6300759387173,49.2678714866864,52.406836584901136,57.981444108256035,47.28258904263827,51.960582000053606,52.41350628215305
43.39553806058208,39.83376681569425,60.010165116916596,50.345278262242815,51.98687009829514,50.957946506126675,50.658704377352656
57.30026158095714,66.0239243323015,40.862934114977556,29.657728244517074,49.56910261090285,49.523402479065176,51.130956508865935
72.4835168679938,63.101021274147286,51.951553636058215,52.6727350059851,50.79228136759629,51.23613953020245,50.04876528640138
69.80725471069995,46.809153914130746,55.601302104254316,52.53003050456391,50.34016511327489,55.328050650216895,50.90052390476484
47.50400315087174,40.80037126731087,49.008495335442966,50.46039235270841,53.491663560245684,53.059596002952716,50.704188234771664
46.320257089315106,43.061197941623334,47.83356480353459,48.803863850610625,52.270821274102104,52.195936598862374,51.25760762552897
71.68831224105048,62.57619718501367,33.53513597928929,52.68129428786258,55.6323439303778,51.98410029374448,49.89208870345321
46.223438811766705,46.895877522892825,52.797064129038674,55.67721791267394,52.13041340839115,50.82880149536642,51.709189699627785
52.95972293993208,15.260200306740273,63.90012893965711,58.932564550785074,51.136599307418514,49.19613499042802,50.402825560371014
40.40878735908309,56.75060829122529,40.60485873684583,44.61602441674992,50.347949753522585,49.58916543920193,51.24635090071314
49.37415997743729,52.31397094542286,19.93477386737839,55.03416721607137,48.28193539538154,53.34859151540846,52.44585681928146
48.258418713352754,66.80521198067848,54.65697155955044,55.19134864395111,50.81933916737701,49.094540739365364,50.907322739542096
54.2386491538326,66.09108411221463,45.51838907923869,52.772479511465114,51.42206989389919,50.62754276864601,48.907083361041984
70.07921504382956,49.85500372058652,41.75251018468326,46.44339582043132,52.37319756939963,54.49729036142527,51.06736874846348
36.700746401155065,39.851397322011444,49.212170234467095,49.67516219618556,50.6369131554738,49.418768969326614,51.42024016014756
38.78500493528859,58.319040853141416,61.52608123467576,62.76527301276167,49.42118830882203,52.989763540051165,49.68392402226523
49.385427292430876,55.68252868580313,53.86909117467016,48.9922649648036,51.01669163363682,51.527829057339055,51.48091345077185
65.93437569178134,51.95508104992689,65.12784716165032,51.71721547776488,49.70808228914231,46.63139128231253,51.34720341630439
70.61969005783475,53.96452614429289,67.54514323900369,48.604814648241614,53.01098364853729,51.094349663368135,50.986349069393384
41.58161318611255,50.154079951860425,56.63065311403955,36.51227752169986,53.02953738185147,51.89011022757946,50.77697508013907
56.75274361179261,52.59495069638247,45.77192853456163,45.08644495373719,50.14925414704804,50.772770320388084,51.127332048571404
42.84920329542324,62.716703396721634,49.256279522821536,52.04861610747147,51.08110064175926,51.032915416332465,51.01357774585135
66.53906905646612,46.844053262003214,48.335364877628834,52.634613834509075,47.74325388540526,54.35609367678839,51.88365329397439
64.2085579912388,44.673604431295885,63.89666224800059,54.18066717500592,52.98786759428628,51.497084664356095,50.89876552042867
47.93997678837849,67.2296052189404,50.763108646511654,45.322578356039514,50.051982673233766,49.475659454759224,50.054856674157456
45.131202804594466,54.65708836120353,56.20032458574437,58.92271258935498,53.64898415539079,50.983536593143484,51.03423046564131
72.39460560434333,50.798890262529255,38.79559170552713,55.17242038719108,40.11729710404995,49.60732059893965,50.92297103258695
73.50417527090997,6.775650994539944,48.707345752803015,51.36644634534468,52.17777006675553,52.89865665355193,50.888240672224356
71.12567593513307,69.58437389502349,52.96045387668144,49.09029657953589,58.303482657011486,49.49075020827159,51.53322269371097
51.7776431761346,55.28944357965271,50.64606531014991,57.24529220751951,52.96362910262217,49.70523901581532,50.70219521224781
55.91220022045461,67.8208567549171,56.450383929596875,56.46958140852968,51.8233556906048,52.70802552091995,51.0557763572123
52.66379818417033,56.042069503614705,56.15289825068889,47.623197828068115,54.82920919006628,53.012560593960366,51.39113600350014
-21.77430233700389,48.61767999951016,54.521755836648744,53.189027777034,51.83536714840161,51.086322303591494,50.633928331089535
-21.6088372893943,46.42215686269356,53.79890285839492,55.94317158768909,54.89438730776289,50.78485701777926,50.744796713331255
49.345609627314474,37.468770105322605,51.15881282803255,43.03199476460142,51.1889356155196,48.32484136309685,52.11123030234019
70.80375115313839,37.009184375650364,53.413345938258246,46.7590784806013,50.91210891130251,51.35521512510975,51.03364053444033
33.56598765595186,65.2182460892108,57.48548301341121,52.24293342979943,56.098139725370004,51.227829902827764,49.54813000321684
62.65283054382765,57.06404716046008,51.953193296710026,54.86583950460394,49.30593050255203,48.264698456034225,51.1663782222119
53.59617998776156,66.340380902763,43.747235112415765,48.91410277759163,51.85988286677152,54.442159919204485,51.04165430588848
65.82952947338934,46.421913737218446,52.268311161632326,45.52370739905719,48.220081954319426,51.24183821968994,51.12916331442248
-39.89980392187505,57.30114964009209,64.38529882152713,56.25025131085881,57.898318266370424,50.42656870963815,50.447688705809774
47.19084868524921,47.89400182730381,64.75699405721451,50.168499634969635,51.7552434133697,51.05136802881801,51.541939581896145
